no.,pcd_name,x,y,z,angle,reverse,volume,length,width,height
147,7-0.45-90.pcd,0.009924485982081274,0.014831413999906739,0.4391149424433254,-89.25094542661755,0,1.05838241310541e-05,-0.03821359854287533,-0.022911627242106384,-0.025277162701829003
148,8-0.25-0.pcd,-0.029583658815152406,-0.01153577788616024,0.2347098392652187,-4.888734299936834,0,1.6433255955941917e-05,-0.03987240179137689,-0.030625624570404072,-0.028729615267512266
149,8-0.25-15.pcd,-0.024321101132525034,-0.003918700033534813,0.23489528827002926,-20.03901470642767,0,1.7156864626440773e-05,-0.04185931993957463,-0.03066793430017179,-0.028879718260571445
150,8-0.25-30.pcd,-0.022727012485849178,-0.0038493424998126153,0.23493620141376878,-32.5362333985204,0,1.4251036883776393e-05,-0.03877867014599701,-0.029401050518721366,-0.02916300728301949
151,8-0.25-45.pcd,-0.01812240032997706,8.548371679131171e-06,0.23545826898777378,-49.62295747439498,0,1.6885032558394723e-05,-0.04266241019190625,-0.029898052964530623,-0.028676865501283233
152,8-0.25-60.pcd,-0.012108006539664193,0.0042669496331210945,0.23517690667082988,-59.04394295698911,0,1.4512029825287347e-05,-0.04080882080180617,-0.028401897147818385,-0.028765923109934408
153,8-0.25-75.pcd,-0.011585103179177466,0.005851749005095979,0.2351393818617768,-73.15108571239632,0,1.561533571431353e-05,-0.04201452259594312,-0.02717788035953257,-0.028370300055345448
154,8-0.25-90.pcd,-0.010874247341627634,0.008072184716745744,0.23451397237172528,-86.3464583791621,0,1.4932061214886166e-05,-0.04229438200547972,-0.027838342056834775,-0.028469063415135637
155,8-0.35-0.pcd,-0.03190048107489497,-0.004525045208907915,0.3375034086149029,-11.828600290219102,0,1.5079687072406768e-05,-0.03814658178224366,-0.030196129400304,-0.028069840167466165
156,8-0.35-15.pcd,-0.02379083725412851,0.0016517427301975612,0.3380991189548651,-31.359239991258864,0,1.4721303204746856e-05,-0.037218163670893874,-0.02965255230405511,-0.027951492087560176
157,8-0.35-30.pcd,-0.01987089215012028,0.00268615947395216,0.33809884544228924,-41.54675819559703,0,1.545885946622807e-05,-0.03707212226699816,-0.029541114730193482,-0.027593387766196492
158,8-0.35-45.pcd,-0.014417845987676573,0.0056248915843938796,0.3372198787459932,-57.515381195695056,0,1.51889646023895e-05,-0.03714402403572205,-0.027906933650424563,-0.02833654800481461
159,8-0.35-60.pcd,-0.011036287890026163,0.006224892558664832,0.3361166341419666,-63.53255593998655,0,1.471700906606278e-05,-0.03936461686393504,-0.027328349511275128,-0.028309946337875452
160,8-0.35-75.pcd,-0.00907839431476304,0.008478396645365685,0.33579947548307554,-74.49623708339004,0,1.4398217363085577e-05,-0.04036948995235852,-0.026890367300430214,-0.02809504658505213
161,8-0.35-90.pcd,0.00021588013842639182,0.010335573323424524,0.3343450759090501,-85.66344936710802,0,1.4535776887300743e-05,-0.04074359912827519,-0.02613053339181132,-0.028355080685598055
162,8-0.45-0.pcd,-0.032892364822088835,-0.0003579416423106598,0.4391629928911075,-17.166941319045883,0,1.2915169140461574e-05,-0.035449549201323316,-0.02836629633935243,-0.027657215031980098
163,8-0.45-15.pcd,-0.025195143347780873,0.0027393828019376958,0.4391108123663886,-32.506066176898436,0,1.4795110286857044e-05,-0.036444709873941356,-0.029226099831251136,-0.028082882344884045
164,8-0.45-30.pcd,-0.01641726706747155,0.009250838746049896,0.4390608810493086,-43.47444188930911,0,1.5714441524641855e-05,-0.03762607232544729,-0.026519341978814195,-0.027842257879623966
165,8-0.45-45.pcd,-0.010383074224351401,0.011102966647750047,0.43904915460596905,-54.99326709799775,0,1.4835391392087254e-05,-0.0387775220363729,-0.028518139373497144,-0.027386755235491334
166,8-0.45-60.pcd,-0.0012703815230649038,0.01316962212207264,0.43836992582454937,-65.61569663602408,0,1.372190077863045e-05,-0.03875740245487023,-0.02800032933984372,-0.02791655529609749
167,8-0.45-75.pcd,-0.002896674204540369,0.012365503419578115,0.4382035110569141,-76.75798027768904,0,1.294145068509105e-05,-0.037318906067271854,-0.026473663039425027,-0.02777156913931295
168,8-0.45-90.pcd,0.005262536125958876,0.01282667890707764,0.4371001280761524,-89.75943940415989,0,1.4946009969610507e-05,-0.0377281269624371,-0.025563170722449,-0.028457907989857145
169,9-0.25-0.pcd,-0.026706137009656114,-0.013735034430008099,0.23485054771902072,-4.604213438972352,0,1.8051291626050982e-05,-0.04531740908422502,-0.03176211122781981,-0.029402353413086696
170,9-0.25-15.pcd,-0.023644578218956457,-0.014237706113463335,0.2355253911970628,-17.46632102322837,0,1.9302897929171565e-05,-0.04523249270072448,-0.03090236645357431,-0.029559544990792823
171,9-0.25-30.pcd,-0.019142421474128406,-0.005771445629301805,0.2357188026139542,-33.28212764671929,0,1.7641831291965666e-05,-0.04476798862610207,-0.03017680889853882,-0.029931262507428585
172,9-0.25-45.pcd,-0.0141410811171331,-0.001197724313416196,0.23400102510965498,-47.193367276200206,0,1.9877888729957926e-05,-0.04505333147744639,-0.02826353987804895,-0.03389968220193397
173,9-0.25-60.pcd,-0.011588237160394952,0.000760478669549728,0.2354972838899907,-57.82376341018904,0,1.8561035284543314e-05,-0.04559240175189659,-0.028476210421481275,-0.031024848142198663
174,9-0.25-75.pcd,-0.008584766060814247,0.002663670062885916,0.23388164671984893,-71.49055775533219,0,1.8224423605132932e-05,-0.04412996392208954,-0.028909663587387148,-0.0326552943727724
175,9-0.25-90.pcd,-0.009481230184386739,0.0037353842235450445,0.23452196678447876,-86.30636462005015,0,1.781448191424943e-05,-0.04487352717788671,-0.02951083150371332,-0.028602064006025267
176,9-0.35-0.pcd,-0.028513748718951046,-0.008707505600104321,0.3377447918937785,-6.273744677575795,0,1.6573590177748457e-05,-0.043272287809119285,-0.029468981678287806,-0.028266077663935296
177,9-0.35-15.pcd,-0.023919048976196896,-0.0061227707041184645,0.33844285527599105,-25.313149712720044,0,1.7438621922578488e-05,-0.04207007686615159,-0.031044097557001975,-0.028397006781362203
178,9-0.35-30.pcd,-0.018612661930137903,-0.0014975656453254252,0.3385369264597097,-35.68384375723861,0,1.6899798163815594e-05,-0.04396592252250739,-0.029845599965422288,-0.02839564367770514
179,9-0.35-45.pcd,-0.008165389112019538,0.005415837380603501,0.338371215762472,-49.274545357457946,0,1.785318939568604e-05,-0.0439614839634323,-0.029903235568756955,-0.02907681831665876
180,9-0.35-60.pcd,-0.011488050906369247,0.0029786986539142644,0.33820147955610275,-62.37483683503607,0,1.647956504914859e-05,-0.04300922281763678,-0.027978988925185445,-0.02911081727703302
181,9-0.35-75.pcd,-0.006280040115861457,0.005831570086718615,0.3379146790491216,-72.77710313261123,0,1.7391654789835688e-05,-0.04356363749480303,-0.027481192724781545,-0.028697376938827734
182,9-0.35-90.pcd,-0.005485431816986305,0.005818565467721237,0.3368068973849014,-86.67001456270795,0,1.5274321337002776e-05,-0.04321314289192089,-0.027091683655771512,-0.02904040040675626
183,9-0.45-0.pcd,-0.030052917836625215,-0.0021394994527564656,0.4382578943859323,-10.854149246267252,0,1.501018391407953e-05,-0.04043003525100695,-0.029891490674420068,-0.028558821662437894
184,9-0.45-15.pcd,-0.024225597644081845,0.000515692571322868,0.43864813231432576,-23.916576147370773,0,1.5239506762954538e-05,-0.04088345646999385,-0.029674325621017062,-0.027875468729399836
185,9-0.45-30.pcd,-0.010767594385717217,0.010682685846443732,0.43861181522626075,-41.91394985209851,0,1.5761420242816732e-05,-0.041522762149987916,-0.028987168941353947,-0.027977100751071515
186,9-0.45-45.pcd,-0.002329875801817257,0.01385374553736215,0.43827062662081523,-49.52835172611908,0,1.4849776782675442e-05,-0.041732292364281866,-0.02768557240815757,-0.02803583439474872
187,9-0.45-60.pcd,-0.0016026287947158047,0.009251332563369994,0.4367088657944273,-60.06737380514053,0,1.6334229626962007e-05,-0.041689317823178335,-0.028822508326826073,-0.02872460277627975
188,9-0.45-75.pcd,0.0005228770973169997,0.009587084282426703,0.43621130943336633,-74.98023364865344,0,1.5241606023813916e-05,-0.044093837882603,-0.026036029131280104,-0.028497762540496352
189,9-0.45-90.pcd,0.005002927946351288,0.008454088281131825,0.43504133191896455,-88.15348125230575,0,1.6117125885531235e-05,-0.04198234162012522,-0.02556568661404615,-0.02939370702576738
190,10-0.25-0.pcd,-0.025690120706987427,-0.0058754177893003655,0.23519038598060907,-6.4092543222176115,0,1.3509261355841995e-05,-0.04013449236766896,-0.026232134861590255,-0.0279125357067752
191,10-0.25-15.pcd,-0.019703852424430707,-0.0030283046220098892,0.2355510581072066,-23.64022879918382,0,1.2851433519904514e-05,-0.04092231378120973,-0.02617214116597847,-0.028823676236784786
192,10-0.25-30.pcd,-0.019026605165976426,-0.005216571602930111,0.23359884985348056,-38.46749097875226,0,1.3628726149918562e-05,-0.03995798211496073,-0.02668887356148003,-0.03358055220001374
193,10-0.25-45.pcd,-0.012559148065632804,-0.00048723264303787163,0.2358743994821614,-48.769996095271686,0,1.4370576585628148e-05,-0.040922809946015236,-0.02557072992909097,-0.029093471544457048
194,10-0.25-60.pcd,-0.005331232972761502,0.003826588900163171,0.2338792215300188,-62.19249876118053,0,1.4187870813867013e-05,-0.04219370671788422,-0.02573150482808269,-0.03257224464425748
195,10-0.25-75.pcd,-0.006774095201949678,0.0034732709379198417,0.23541376224306715,-75.50631708411285,0,1.2749195854705098e-05,-0.04085172131825933,-0.025550740501498817,-0.028561635326883328
196,10-0.25-90.pcd,-0.002398827647801688,0.004362748602597424,0.2327521048088649,-87.88435356417057,0,1.354004321032699e-05,-0.03709636709308489,-0.02453068589162734,-0.031995706640713176
197,10-0.35-0.pcd,-0.027099558551196824,-0.0013300504803559904,0.3380687100810689,-13.339701012722646,0,1.2768476564016875e-05,-0.03539162932084606,-0.02748994678674558,-0.027665062423577556
198,10-0.35-15.pcd,-0.01770870492570548,0.003653233565403886,0.3383136450605006,-38.83681570081655,1,1.283002261011734e-05,-0.034189389860591377,-0.02748627409998136,-0.0276819950906023
199,10-0.35-30.pcd,-0.017040656926340544,0.0005042485282437103,0.3386464711643405,-43.25407096922736,0,1.3094303602312087e-05,-0.03994761580050076,-0.0249959153619667,-0.02777096270901236
200,10-0.35-45.pcd,-0.007377393686624744,0.005726099420730517,0.3382976674258932,-59.298008771373766,0,1.3633772060756658e-05,-0.03623255709732673,-0.025195752154693666,-0.02779914112921633
201,10-0.35-60.pcd,-0.003642661555993171,0.006278775705073925,0.33704018737957225,-66.3719366003367,0,1.2573509389959206e-05,-0.03752924535437072,-0.024061211426377967,-0.02884272399161986
202,10-0.35-75.pcd,0.0009175958629246073,0.006651360271740931,0.3363311107171319,-76.69667744036576,0,1.1236203682610018e-05,-0.03529017208230664,-0.024589879264898636,-0.028471194398886346
203,10-0.35-90.pcd,0.005041808347650512,0.005887334126682841,0.3358002226080038,89.43187875341816,1,1.1410241630449442e-05,-0.035987628302815766,-0.02368025676378165,-0.027956942581244846
204,10-0.45-0.pcd,-0.031472980009126385,-0.0014856195722316248,0.4383720724998136,-20.3482941501903,0,1.2649967529001693e-05,-0.03380412281928111,-0.025021596426331755,-0.02866416919817544
205,10-0.45-15.pcd,-0.021599794474427194,0.004575905011580896,0.4396411469210016,-28.922112233791974,0,1.1506477484661457e-05,-0.03524296059120273,-0.025898593634643002,-0.028093718661386213
206,10-0.45-30.pcd,-0.01241147306864144,0.00998891689838847,0.4394128360779976,-53.91457496460844,0,1.285415443451972e-05,-0.03445632205297,-0.025511342684845735,-0.029275904562225896
207,10-0.45-45.pcd,-0.003627279826629033,0.011052101443676925,0.44024150434514886,-62.48584569596056,0,1.1712310824126615e-05,-0.035386977883671136,-0.02542336408854409,-0.02689096271205249
208,10-0.45-60.pcd,0.005222122971844817,0.01414889877678496,0.4387692560426477,-69.61027200657036,1,8.923111745185282e-06,-0.034282192580801146,-0.024150465885576976,-0.027951237431251552
209,10-0.45-75.pcd,0.006700762341711934,0.011132424060865048,0.43814938143534227,-80.87237440524191,0,1.2231665151279088e-05,-0.036122673392134125,-0.02319289091042112,-0.02794099620644991
210,10-0.45-90.pcd,0.012681210942449558,0.01019582521443586,0.4376007323757233,86.4068359697364,1,1.1320671155510644e-05,-0.03510490297673882,-0.02313861226307338,-0.027472272262376918
211,11-0.25-0.pcd,-0.027373385741421553,-0.006181035986338244,0.23280512027898234,-15.507908674233327,0,1.3045444025673573e-05,-0.036375192857454004,-0.027811815287817114,-0.03329066381929474
212,11-0.25-15.pcd,-0.021775658643972944,-0.003707163258455943,0.2328930443521417,-30.486684870071887,0,1.86393674520335e-05,-0.03675413697178141,-0.028281455920638885,-0.03479656232717414
213,11-0.25-30.pcd,-0.01932810216396554,-0.0016904715952110589,0.2337227015417392,-45.61682067466468,0,1.5643281936670932e-05,-0.03702062911982289,-0.028754074808532856,-0.033416616154034545
214,11-0.25-45.pcd,-0.011064250794161016,0.0032011662442099687,0.23368125468024442,-56.169170793438994,0,1.4480842522806572e-05,-0.03777159288310808,-0.028699111020997477,-0.031652993619180086
215,11-0.25-60.pcd,-0.006688564757126418,0.004182421018132523,0.23374428472173323,-68.38635012743555,0,1.3569761752669443e-05,-0.03756963238048256,-0.027564258484849974,-0.031076998130555145
216,11-0.25-75.pcd,-0.007949210197403151,0.004441110711704222,0.23234435684182211,-80.43387457284224,0,1.3265108921975644e-05,-0.0376988806782659,-0.02928490844156452,-0.033464310482647946
217,11-0.25-90.pcd,-0.002255714286447807,0.004856153716448265,0.2311168565907921,88.33926313489872,1,1.5373778299087986e-05,-0.038497385186669376,-0.02669927480361922,-0.033928901178950845
218,11-0.35-0.pcd,-0.028743109790928506,-0.001324203271581755,0.3389004630753305,-17.171764929280858,0,1.1860827250627127e-05,-0.03519293543769397,-0.030098774885280784,-0.025871172954833627
219,11-0.35-15.pcd,-0.02162708301988472,0.0029711162035470757,0.33978375258593035,-41.64369912228463,0,1.4012765820182816e-05,-0.03676250442136347,-0.02819000802951577,-0.025724292432013712
220,11-0.35-30.pcd,-0.014359242077322122,0.006723184845892723,0.33948859229232026,-48.02668063442947,0,1.3246016719974082e-05,-0.036835541739595246,-0.027206511666345624,-0.027162507149826598
221,11-0.35-45.pcd,-0.006093462960999936,0.00926778061579578,0.33946956736132167,-59.80551738977222,0,1.2153041705364797e-05,-0.03688508519250676,-0.026840426446647192,-0.02686860021617188
222,11-0.35-60.pcd,-0.00337110564514128,0.008957366461562359,0.33933880467840183,-69.61814974285977,0,1.2526921383727258e-05,-0.03820275923588361,-0.025744024565472236,-0.02640825070791686
223,11-0.35-75.pcd,-0.00283647821736953,0.008521249473088598,0.33804504198117685,-80.8517433371072,0,1.2568106877152077e-05,-0.03683971915148507,-0.02602211296496268,-0.02712654154974159
224,11-0.35-90.pcd,0.0021530532409698507,0.007888989121870239,0.3364331094308844,88.16782849848177,1,1.3304427529510161e-05,-0.03784031199328097,-0.02593629870621563,-0.026965606999929614
225,11-0.45-0.pcd,-0.029557173639453017,0.006673382827104834,0.44066846813297494,-14.775434036351959,0,1.2503889299480874e-05,-0.036360020071530844,-0.02947265785392026,-0.024703748035859566
226,11-0.45-15.pcd,-0.02138704067395198,0.007559680095333602,0.44156059418132354,-38.23121670981769,0,1.3204565343805555e-05,-0.03509668917933911,-0.027548073424412407,-0.02497846266840631
227,11-0.45-30.pcd,-0.015040271210309205,0.00959337738688917,0.4416439998310087,-50.030898421046345,0,1.2322934070433456e-05,-0.0367367938076637,-0.027336052289666006,-0.02496145193336738
228,11-0.45-45.pcd,-0.0015159161274884351,0.014207223353938061,0.44076807134422735,-62.51951280547644,0,1.256738817794441e-05,-0.03750461353722599,-0.027122509331661347,-0.025896241265469803
229,11-0.45-60.pcd,-0.0006157317667188603,0.011919467011248039,0.44135786590047704,-67.35705162989296,0,1.1287183264854203e-05,-0.03620609204591173,-0.025329577726816013,-0.024596295921112565
230,11-0.45-75.pcd,0.007378666541008325,0.012459301261731117,0.4398938782823036,-81.10047774532931,0,1.213077694025378e-05,-0.03637026011830272,-0.025221452318893615,-0.025768831487047228
231,11-0.45-90.pcd,0.009678473463480925,0.010109972634357044,0.43930987569046936,-89.47534675910785,0,1.4643936245707577e-05,-0.04010419025050119,-0.023934611413709082,-0.02564572722430769
232,12-0.25-0.pcd,-0.02074270785407249,-0.006099394846232093,0.2340020756912668,-5.429054730030406,0,1.5699200925112695e-05,-0.04369810351402191,-0.03349286247235288,-0.03154460453703484
233,12-0.25-15.pcd,-0.014465847303705993,-0.002331303927850017,0.2342234542176475,-21.123914371433894,0,1.8986651140103242e-05,-0.04316413220837849,-0.031115816385087466,-0.03293700571531355
234,12-0.25-30.pcd,-0.011728829244206443,-0.0036474514239638097,0.2369161105372717,-35.636931631508084,0,1.9882998203198122e-05,-0.04690489473946123,-0.029783571551402606,-0.02842065966232135
235,12-0.25-45.pcd,-0.007835335044571786,-0.001995150409585517,0.23671676110031079,-50.71203835462098,0,1.5907158113586784e-05,-0.04379941381399957,-0.030746349423152478,-0.02924731593858179
236,12-0.25-60.pcd,-0.004849870607429876,-0.0011223229631992955,0.23380952561160004,-61.69442336997687,0,1.844719666475412e-05,-0.04462109532951589,-0.030591707203098686,-0.03482883742754589
237,12-0.25-75.pcd,-0.0012818121199420964,-0.0005128954124854345,0.2334380651870071,-71.77866531569725,0,1.962303743939068e-05,-0.047822562619134375,-0.02993680087296035,-0.03355446577427326
238,12-0.25-90.pcd,-0.001168081664567489,-0.0012515665813307418,0.2324713509951596,-85.40882318916854,0,1.8123859864001547e-05,-0.0478814491098504,-0.029387279677533767,-0.03396834364536218
239,12-0.35-0.pcd,-0.02274047723021527,-0.0020121906602047963,0.3386923885873014,-14.079403652998636,0,1.4794488592799672e-05,-0.03964243634994835,-0.033269637601814304,-0.02596909486265278
240,12-0.35-15.pcd,-0.013553018113356297,0.004210710651304913,0.33862680687271285,-27.568367981659456,0,1.690956821401543e-05,-0.04265192482865266,-0.03246628860768927,-0.02758571013019745
241,12-0.35-30.pcd,-0.0100965569243144,0.0024886224099734235,0.33946960511647156,-43.135454015635446,0,1.5252703660329004e-05,-0.04151680521643887,-0.03217494080228636,-0.02704987131394199
242,12-0.35-45.pcd,-0.0036582857784959,0.00486741397050691,0.33985593264124947,-54.615116861646044,0,1.4580068157441253e-05,-0.0410087785728155,-0.0305045164544439,-0.02637370625394167
243,12-0.35-60.pcd,0.0023551802063147558,0.005260021385264581,0.33873120654481403,-63.498224708437995,0,1.4428422472247254e-05,-0.041688315896239364,-0.02983605862454234,-0.027506134002356408
244,12-0.35-75.pcd,-0.0010810437342516368,0.0032265052334110693,0.3386469543006295,-75.65033197886038,0,1.450509462068753e-05,-0.04193310061172218,-0.028443286506383374,-0.026771538803320147
245,12-0.35-90.pcd,0.004201350311352507,0.0027171795654514852,0.33815870637579765,-86.70757349113761,0,1.3777486432841903e-05,-0.04073788322765193,-0.028124078653579805,-0.026073980320866386
246,12-0.45-0.pcd,-0.02465570066063787,0.0020532763440404595,0.439658354665967,-17.73566671447259,0,1.4624992260014078e-05,-0.04060527736615191,-0.031480313825671374,-0.0268745378491137
247,12-0.45-15.pcd,-0.01456223452978498,0.01033652919390809,0.44135740548168056,-27.674876885279197,0,1.467235704756036e-05,-0.0404672139674605,-0.03180329635655302,-0.02511036894127827
248,12-0.45-30.pcd,-0.006151860532603017,0.010372303381895298,0.44091060926047027,-43.630324600591436,0,1.5528476323788268e-05,-0.040833668872263515,-0.0317459883090956,-0.025741210583166807
249,12-0.45-45.pcd,-0.00381593265564835,0.006725589092111682,0.44021376594243317,-57.00111543020882,0,1.4307778759886183e-05,-0.04143484074361259,-0.028868557003789836,-0.02617554189061161
250,12-0.45-60.pcd,0.0034735435236388596,0.006663430724240977,0.4375092336871406,-63.85736344224153,0,1.7737797965036028e-05,-0.04472496541763856,-0.03172503550805694,-0.029438212330790747
251,12-0.45-75.pcd,0.010235387465843262,0.005813075288271903,0.4382316322238542,-75.6925860412291,0,1.4005474107934477e-05,-0.041611996102611876,-0.027563685319820213,-0.026391464728484696
252,12-0.45-90.pcd,0.014704624189288992,0.0037418789679792394,0.4365300989772885,-88.794890574967,0,1.3598575735924492e-05,-0.039669217347748524,-0.02751319850187521,-0.026510708165481737
253,13-0.25-0.pcd,-0.02364663483279288,-0.0063328808720994915,0.23353673275064524,-10.49286641250601,0,1.5422162056420016e-05,-0.03871560354882832,-0.03207467448458014,-0.031642112581007076
254,13-0.25-15.pcd,-0.01606432263561351,0.00032235918416676564,0.2336617097355799,-27.094778529893134,0,1.791709509873647e-05,-0.03903175609750058,-0.031759485411295106,-0.03140611065817653
255,13-0.25-30.pcd,-0.013620224350433347,-0.0004941360015307846,0.23411342405373256,-41.65985019326127,0,1.754088020013934e-05,-0.04008421406819418,-0.029508556583735454,-0.03027974226169486
256,13-0.25-45.pcd,-0.005120851037403544,0.0034677357865126163,0.23486414102999295,-54.661914651583565,0,1.7737142429419793e-05,-0.04107444932224226,-0.030150942165325934,-0.028986713887033312
257,13-0.25-60.pcd,-0.007843157941657066,0.0011393242516783148,0.23085796474219872,-66.34185620642077,0,1.6557372157735768e-05,-0.039920073091294625,-0.0286730686944822,-0.03661045792959294
258,13-0.25-75.pcd,-0.003967256141011644,0.0015355660366026197,0.23124226372664097,-79.9579459983486,0,1.8497429269097576e-05,-0.041174469007610126,-0.02872605311071709,-0.03469874830955691
259,13-0.25-90.pcd,0.0007531991319576542,0.001479710697331901,0.2330417279026522,89.27697226615383,1,1.6152048146859818e-05,-0.039614432959691775,-0.02870209437646189,-0.029321383413208914
260,13-0.35-0.pcd,-0.025647859463437825,0.002404932040011525,0.3370365451830122,-16.71223676233232,0,1.5950829859786518e-05,-0.03763665186163885,-0.03025087887940104,-0.028321670941234337
261,13-0.35-15.pcd,-0.018800370244619374,0.0035608710586019945,0.3376507371830844,-30.08533216830885,0,1.5952821362672117e-05,-0.03856371727783087,-0.030319112845065575,-0.02930790201969477
262,13-0.35-30.pcd,-0.00989465010994526,0.008716338569536157,0.3378496190165,-43.922648183268734,0,1.532385724814328e-05,-0.039013526733933546,-0.0308189433963328,-0.028989842850879438
263,13-0.35-45.pcd,-0.003343299370373762,0.008449407130313872,0.3375625881439572,-59.10082095563112,0,1.6613182972950944e-05,-0.040923849939439205,-0.029443251514749615,-0.02888381088968156
264,13-0.35-60.pcd,-0.0010545058271589258,0.007321340030187008,0.3375414672932936,-69.82527476162815,0,1.573461829782403e-05,-0.039958098790783235,-0.027970288967044152,-0.027994199199886164
265,13-0.35-75.pcd,0.0006317379600439398,0.006681708017086658,0.33666723482549116,-81.01909178003083,0,1.6442086070496656e-05,-0.04043282388025228,-0.027178085029080628,-0.02796153394282425
266,13-0.35-90.pcd,0.003855652535055915,0.004809952251919978,0.33575368338866657,89.03177501500721,1,1.5856633443851112e-05,-0.04002738313511478,-0.027259994167320212,-0.028085497507367486
267,13-0.45-0.pcd,-0.026859785404803084,0.00782009734636337,0.43883105423427854,-18.8265420456514,0,1.4839729947167062e-05,-0.0375256205897755,-0.0285420630637762,-0.028049056406506765
268,13-0.45-15.pcd,-0.019002641441626125,0.00781593241050133,0.43888037469177715,-33.179617532439444,0,1.7211276497140686e-05,-0.03929405523404325,-0.03111535878514746,-0.028794686722959262
269,13-0.45-30.pcd,-0.004512596849531518,0.01585455725062042,0.43946289046703774,-47.116243332722256,0,1.6956505676521332e-05,-0.037684861760863095,-0.03011327988417484,-0.027612930182231432
270,13-0.45-45.pcd,-0.003338843220979221,0.010951703179581745,0.438800168476645,-58.61638140089405,0,1.5214800660334331e-05,-0.03922107003705511,-0.029296158301149598,-0.02838214739565298
271,13-0.45-60.pcd,0.00457601317808697,0.01368722544928587,0.43860277194754627,-73.70230960938548,0,1.5788438483841625e-05,-0.04018293122542582,-0.026831564786236668,-0.028036274210027134
272,13-0.45-75.pcd,0.008293425723917636,0.01052958163577812,0.4382461615630119,-79.1887438394466,0,1.585432461513999e-05,-0.038262567510641166,-0.02674264555156837,-0.028104985787496095
273,13-0.45-90.pcd,0.012705961381774506,0.009568450116020638,0.4375623982500614,84.90678364234812,1,1.4935700862679362e-05,-0.04038292743250427,-0.025900055264912885,-0.028356568424062315
274,14-0.25-0.pcd,-0.020399428832179326,0.0006096716685727761,0.23558237566848422,-7.776372465111939,0,1.591435372344214e-05,-0.04098559451620098,-0.031890310619832093,-0.028225613154429768
275,14-0.25-15.pcd,-0.01157263220582003,0.006368815581251179,0.23593066965230877,-26.297928123925974,0,1.909069246132548e-05,-0.04309642622068552,-0.03209079320520302,-0.02942837945915723
276,14-0.25-30.pcd,-0.0036207586469753647,0.008089359908727414,0.23664824134351728,-42.69233836850022,0,1.6892465924546246e-05,-0.041342034216625786,-0.030239774641618054,-0.02815003540822498
277,14-0.25-45.pcd,-0.003617035377043115,0.003350722622642217,0.23694179196924725,-51.2736834161501,0,1.676910516673721e-05,-0.0431596324223381,-0.02915436292368862,-0.028100202204351284
278,14-0.25-60.pcd,-0.001150673892657423,0.002287595234706309,0.23597063403909097,-63.856290548584205,0,1.7705799241200306e-05,-0.043914209004811994,-0.028147268699719764,-0.027606130963689995
279,14-0.25-75.pcd,0.004437409880067218,0.002610433775322482,0.23529352952299212,-77.26717110578389,0,1.6053926093024028e-05,-0.0433630890413676,-0.027883214367097245,-0.02764785221645852
280,14-0.25-90.pcd,0.0027881702338049827,-0.00039842679521787973,0.23410866498408178,-88.72875681361424,0,1.6505771514523426e-05,-0.04438369580452303,-0.027807139660615994,-0.028505821079307297
281,14-0.35-0.pcd,-0.021303672328699206,0.010172346632729588,0.3382936987366843,-20.278629303616828,0,1.6034171052315737e-05,-0.038301431725452174,-0.031105181658333876,-0.027349686305830904
282,14-0.35-15.pcd,-0.009740475247389423,0.013147805236734913,0.3389095233205035,-38.61284712469367,0,1.7695644825506917e-05,-0.03978819680890073,-0.030854305774507283,-0.027435388518372666
283,14-0.35-30.pcd,-0.0043885928906962175,0.011855601052628166,0.3388625505433495,-47.38855494500603,0,1.5268087931042652e-05,-0.03845535193958635,-0.02723066709984572,-0.027365009990530154
284,14-0.35-45.pcd,0.003158444255369094,0.011153048203661189,0.33868327602066733,-51.28265841326447,0,1.486038352117588e-05,-0.03999434587970386,-0.028934718425953132,-0.027600176585978464
285,14-0.35-60.pcd,0.012588005985164685,0.010011690793169053,0.33804382536529304,-66.68606899637876,0,1.5787117687497178e-05,-0.04019475313115069,-0.029585802485840466,-0.027061613546149863
286,14-0.35-75.pcd,0.010250348361962449,0.005555642413735453,0.3377518711660339,-80.30792457927642,0,1.5957288581838222e-05,-0.03931769027388686,-0.02720875131642552,-0.027141293970546047
287,14-0.35-90.pcd,0.012671773576662097,0.0022273778175696335,0.3365058959485621,89.73444586819085,1,1.536953332080014e-05,-0.04132500271785447,-0.026433755769007833,-0.028101154550579377
288,14-0.45-0.pcd,-0.025521382246594185,0.008407166866333056,0.4387036571729687,-20.23478225741301,0,1.5764759730146324e-05,-0.03814794589537439,-0.028028560036117294,-0.02696145280277046
289,14-0.45-15.pcd,-0.009090833586668174,0.018312972575818518,0.43768276126100486,-43.127618088570536,0,1.6675783094681733e-05,-0.036509059263918106,-0.02994275861644968,-0.030310794063583446
290,14-0.45-30.pcd,-0.00587253955755653,0.01371929302968258,0.43955805794298364,-46.03816217269875,0,1.5620591738699818e-05,-0.03772349068016442,-0.029204157328207525,-0.02721701747700206
291,14-0.45-45.pcd,0.007585772826304078,0.015669937595911853,0.43930001124667883,-61.04013458413939,0,1.647802147722974e-05,-0.037985168427013445,-0.02828497538321153,-0.027574135329702685
292,14-0.45-60.pcd,0.01010414764570913,0.010910318354295644,0.43881867776957395,-68.49792809391369,0,1.5231233454926339e-05,-0.03644392153774079,-0.0273161010535013,-0.027205679169574504
